PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
1628994,George,King,George King,"King, George",G. King,1994-01-15T00:00:00,University of Colorado Boulder,USA,University of Colorado Boulder/USA,6-6,220,1,8,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,george_king,2018,2018,Y,Y,Y,2018,2,59
1628467,Maxi,Kleber,Maxi Kleber,"Kleber, Maxi",M. Kleber,1992-01-29T00:00:00, ,Germany,Germany/Germany,6-11,240,2,42,Forward,Active,1610612742,Mavericks,DAL,mavericks,Dallas,maxi_kleber,2017,2019,N,Y,Y,Undrafted,Undrafted,Undrafted
202688,Brandon,Knight,Brandon Knight,"Knight, Brandon",B. Knight,1991-12-02T00:00:00,Kentucky,USA,Kentucky/USA,6-3,195,8,20,Guard,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,brandon_knight,2011,2019,Y,Y,Y,2011,1,8
1628995,Kevin,Knox,Kevin Knox,"Knox, Kevin",K. Knox,1999-08-11T00:00:00,Kentucky,USA,University of Kentucky/USA,6-9,215,1,20,Forward,Active,1610612752,Knicks,NYK,knicks,New York,kevin_knox,2018,2019,N,Y,Y,2018,1,9
1627788,Furkan,Korkmaz,Furkan Korkmaz,"Korkmaz, Furkan",F. Korkmaz,1997-07-24T00:00:00, ,Turkey,Turkey/Turkey,6-7,190,2,30,Guard-Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,furkan_korkmaz,2017,2019,Y,Y,Y,2016,1,26
1628436,Luke,Kornet,Luke Kornet,"Kornet, Luke",L. Kornet,1995-07-15T00:00:00,Vanderbilt,USA,Vanderbilt/USA,7-1,250,2,2,Forward,Active,1610612741,Bulls,CHI,bulls,Chicago,luke_kornet,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
2594,Kyle,Korver,Kyle Korver,"Korver, Kyle",K. Korver,1981-03-17T00:00:00,Creighton,USA,Creighton/USA,6-7,212,16,26,Guard-Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,kyle_korver,2003,2019,N,Y,Y,2003,2,51
201585,Kosta,Koufos,Kosta Koufos,"Koufos, Kosta",K. Koufos,1989-02-24T00:00:00,Ohio State,USA,Ohio State/USA,7-0,245,11,41,Center,Active,1610612758,Kings,SAC,kings,Sacramento,kosta_koufos,2008,2018,Y,Y,Y,2008,1,23
1629066,Rodions,Kurucs,Rodions Kurucs,"Kurucs, Rodions",R. Kurucs,1998-02-05T00:00:00, ,Latvia,Latvia/Latvia,6-9,228,1,00,Forward,Active,1610612751,Nets,BKN,nets,Brooklyn,rodions_kurucs,2018,2019,Y,Y,Y,2018,2,40
1628398,Kyle,Kuzma,Kyle Kuzma,"Kuzma, Kyle",K. Kuzma,1995-07-24T00:00:00,Utah,USA,Utah/USA,6-9,220,2,0,Forward,Active,1610612747,Lakers,LAL,lakers,Los Angeles,kyle_kuzma,2017,2019,N,Y,Y,2017,1,27
203897,Zach,LaVine,Zach LaVine,"LaVine, Zach",Z. LaVine,1995-03-10T00:00:00,UCLA,USA,UCLA/USA,6-5,208,5,8,Guard,Active,1610612741,Bulls,CHI,bulls,Chicago,zach_lavine,2014,2019,N,Y,Y,2014,1,13
1627746,Skal,Labissiere,Skal Labissiere,"Labissiere, Skal",S. Labissiere,1996-03-18T00:00:00,Kentucky,Haiti,Kentucky/Haiti,6-11,235,3,17,Forward-Center,Active,1610612757,Trail Blazers,POR,blazers,Portland,skal_labissiere,2016,2019,Y,Y,Y,2016,1,28
203087,Jeremy,Lamb,Jeremy Lamb,"Lamb, Jeremy",J. Lamb,1992-05-30T00:00:00,Connecticut,USA,Connecticut/USA,6-5,185,7,26,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,jeremy_lamb,2012,2019,Y,Y,Y,2012,1,12
1627774,Jake,Layman,Jake Layman,"Layman, Jake",J. Layman,1994-03-07T00:00:00,Maryland,USA,Maryland/USA,6-9,215,3,10,Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jake_layman,2016,2019,Y,Y,Y,2016,2,47
1627747,Caris,LeVert,Caris LeVert,"LeVert, Caris",C. LeVert,1994-08-25T00:00:00,Michigan,USA,Michigan/USA,6-6,205,3,22,Guard,Active,1610612751,Nets,BKN,nets,Brooklyn,caris_levert,2016,2019,N,Y,Y,2016,1,20
1628388,TJ,Leaf,TJ Leaf,"Leaf, TJ",T. Leaf,1997-04-30T00:00:00,UCLA,USA,UCLA/USA,6-10,225,2,22,Forward,Active,1610612754,Pacers,IND,pacers,Indiana,tj_leaf,2017,2019,Y,Y,Y,2017,1,18
201584,Courtney,Lee,Courtney Lee,"Lee, Courtney",C. Lee,1985-10-03T00:00:00,Western Kentucky,USA,Western Kentucky/USA,6-5,215,11,1,Guard,Active,1610612742,Mavericks,DAL,mavericks,Dallas,courtney_lee,2008,2019,Y,Y,Y,2008,1,22
1627814,Damion,Lee,Damion Lee,"Lee, Damion",D. Lee,1992-10-21T00:00:00,Louisville,USA,Louisville/USA,6-6,210,2,1,Guard,Active,1610612744,Warriors,GSW,warriors,Golden State,damion_lee,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
1627215,Walter,Lemon Jr.,Walter Lemon Jr.,"Lemon Jr., Walter",W. Lemon Jr.,1992-07-26T00:00:00,Bradley,USA,Bradley/USA,6-3,180,2,25,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,walter_lemon jr.,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
203458,Alex,Len,Alex Len,"Len, Alex",A. Len,1993-06-16T00:00:00,Maryland,Ukraine,Maryland/Ukraine,7-1,250,6,25,Center,Active,1610612737,Hawks,ATL,hawks,Atlanta,alex_len,2013,2019,N,Y,Y,2013,1,5
202695,Kawhi,Leonard,Kawhi Leonard,"Leonard, Kawhi",K. Leonard,1991-06-29T00:00:00,San Diego State,USA,San Diego State/USA,6-7,230,8,2,Forward,Active,1610612746,Clippers,LAC,clippers,LA,kawhi_leonard,2011,2019,N,Y,Y,2011,1,15
203086,Meyers,Leonard,Meyers Leonard,"Leonard, Meyers",M. Leonard,1992-02-27T00:00:00,Illinois,USA,Illinois/USA,7-0,260,7,0,Forward-Center,Active,1610612748,Heat,MIA,heat,Miami,meyers_leonard,2012,2019,N,Y,Y,2012,1,11
202720,Jon,Leuer,Jon Leuer,"Leuer, Jon",J. Leuer,1989-05-14T00:00:00,Wisconsin,USA,Wisconsin/USA,6-10,228,8,30,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,jon_leuer,2011,2018,Y,Y,Y,2011,2,40
203081,Damian,Lillard,Damian Lillard,"Lillard, Damian",D. Lillard,1990-07-15T00:00:00,Weber State,USA,Weber State/USA,6-3,195,7,0,Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,damian_lillard,2012,2019,N,Y,Y,2012,1,6
202391,Jeremy,Lin,Jeremy Lin,"Lin, Jeremy",J. Lin,1988-08-23T00:00:00,Harvard,USA,Harvard/USA,6-3,200,9,17,Guard,Active,1610612761,Raptors,TOR,raptors,Toronto,jeremy_lin,2010,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
2733,Shaun,Livingston,Shaun Livingston,"Livingston, Shaun",S. Livingston,1985-09-11T00:00:00,No College,USA,Peoria Central HS (IL)USA/USA,6-7,192,15,34,Guard,Active,1610612744,Warriors,GSW,warriors,Golden State,shaun_livingston,2004,2018,Y,Y,Y,2004,1,4
1629155,Zach,Lofton,Zach Lofton,"Lofton, Zach",Z. Lofton,1992-11-18T00:00:00,New Mexico State,USA,New Mexico State/USA,,,0,,,Inactive,0,,,,,zach_lofton,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
1626172,Kevon,Looney,Kevon Looney,"Looney, Kevon",K. Looney,1996-02-06T00:00:00,UCLA,USA,UCLA/USA,6-9,220,4,5,Forward,Active,1610612744,Warriors,GSW,warriors,Golden State,kevon_looney,2015,2019,Y,Y,Y,2015,1,30
201572,Brook,Lopez,Brook Lopez,"Lopez, Brook",B. Lopez,1988-04-01T00:00:00,Stanford,USA,Stanford/USA,7-0,270,11,11,Center,Active,1610612749,Bucks,MIL,bucks,Milwaukee,brook_lopez,2008,2019,N,Y,Y,2008,1,10
201577,Robin,Lopez,Robin Lopez,"Lopez, Robin",R. Lopez,1988-04-01T00:00:00,Stanford,USA,Stanford/USA,7-0,275,11,42,Center,Active,1610612749,Bucks,MIL,bucks,Milwaukee,robin_lopez,2008,2019,N,Y,Y,2008,1,15
201567,Kevin,Love,Kevin Love,"Love, Kevin",K. Love,1988-09-07T00:00:00,UCLA,USA,UCLA/USA,6-10,251,11,0,Forward-Center,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,kevin_love,2008,2019,N,Y,Y,2008,1,5
200768,Kyle,Lowry,Kyle Lowry,"Lowry, Kyle",K. Lowry,1986-03-25T00:00:00,Villanova,USA,Villanova/USA,6-1,196,13,7,Guard,Active,1610612761,Raptors,TOR,raptors,Toronto,kyle_lowry,2006,2019,N,Y,Y,2006,1,24
1628070,Jordan,Loyd,Jordan Loyd,"Loyd, Jordan",J. Loyd,1993-07-27T00:00:00,Indianapolis,USA,Indianapolis/USA,6-4,210,1,8,Guard,Active,1610612761,Raptors,TOR,raptors,Toronto,jordan_loyd,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
203564,Kalin,Lucas,Kalin Lucas,"Lucas, Kalin",K. Lucas,1989-05-24T00:00:00,Michigan State,USA,Michigan State/USA,6-1,195,2,24,Guard,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,kalin_lucas,2014,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
1627789,Timothe,Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,"Luwawu-Cabarrot, Timothe",T. Luwawu-Cabarrot,1995-05-09T00:00:00, ,France,France/France,6-6,210,3,15,Guard-Forward,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,timothe_luwawu-cabarrot,2016,2019,Y,Y,Y,2016,1,24
1628399,Tyler,Lydon,Tyler Lydon,"Lydon, Tyler",T. Lydon,1996-04-09T00:00:00,Syracuse,USA,Syracuse/USA,6-10,225,2,41,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,tyler_lydon,2017,2019,Y,Y,Y,2017,1,24
1626168,Trey,Lyles,Trey Lyles,"Lyles, Trey",T. Lyles,1995-11-05T00:00:00,Kentucky,USA,Kentucky/USA,6-10,234,4,41,Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,trey_lyles,2015,2019,N,Y,Y,2015,1,12
203159,Scott,Machado,Scott Machado,"Machado, Scott",S. Machado,1990-06-08T00:00:00,Iona,USA,Iona/USA,,,1,,,Inactive,0,,,,,scott_machado,2012,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
202714,Shelvin,Mack,Shelvin Mack,"Mack, Shelvin",S. Mack,1990-04-22T00:00:00,Butler,USA,Butler/USA,6-3,203,8,6,Guard,Active,1610612766,Hornets,CHA,hornets,Charlotte,shelvin_mack,2011,2018,Y,Y,Y,2011,2,34
1629133,Daryl,Macon,Daryl Macon,"Macon, Daryl",D. Macon,1995-11-29T00:00:00,Arkansas,USA,Arkansas/USA,6-2,185,1,15,Guard,Active,1610612748,Heat,MIA,heat,Miami,daryl_macon,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
1629122,J.P.,Macura,J.P. Macura,"Macura, J.P.",J. Macura,1995-06-05T00:00:00,Xavier,USA,Xavier (Ohio)/USA,6-5,205,1,55,Guard,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,jp_macura,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
101133,Ian,Mahinmi,Ian Mahinmi,"Mahinmi, Ian",I. Mahinmi,1986-11-05T00:00:00, ,France,Pau Orthez/France,6-11,262,12,28,Center,Active,1610612764,Wizards,WAS,wizards,Washington,ian_mahinmi,2007,2019,Y,Y,Y,2005,1,28
1627748,Thon,Maker,Thon Maker,"Maker, Thon",T. Maker,1997-02-25T00:00:00, ,South Sudan,South Sudan/South Sudan,7-1,221,3,7,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,thon_maker,2016,2019,N,Y,Y,2016,1,10
1626246,Boban,Marjanovic,Boban Marjanovic,"Marjanovic, Boban",B. Marjanovic,1988-08-15T00:00:00, ,Serbia,Serbia/Serbia,7-3,290,4,51,Center,Active,1610612742,Mavericks,DAL,mavericks,Dallas,boban_marjanovic,2015,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
1628374,Lauri,Markkanen,Lauri Markkanen,"Markkanen, Lauri",L. Markkanen,1997-05-22T00:00:00,Arizona,Finland,Arizona/Finland,7-0,227,2,24,Forward,Active,1610612741,Bulls,CHI,bulls,Chicago,lauri_markkanen,2017,2019,N,Y,Y,2017,1,7
1626185,Jarell,Martin,Jarell Martin,"Martin, Jarell",J. Martin,1994-05-24T00:00:00,Louisiana State,USA,LSU-Shreveport/USA,6-10,239,4,24,Forward,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,jarell_martin,2015,2019,Y,Y,Y,2015,1,25
1628412,Frank,Mason,Frank Mason,"Mason, Frank",F. Mason,1994-04-03T00:00:00,Kansas,USA,Kansas/USA,5-11,190,2,15,Guard,Active,1610612749,Bucks,MIL,bucks,Milwaukee,frank_mason,2017,2019,N,Y,Y,2017,2,34
1628999,Yante,Maten,Yante Maten,"Maten, Yante",Y. Maten,1996-08-14T00:00:00,Georgia,USA,Georgia/USA,6-8,240,1,26,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,yaten_maten,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
202083,Wesley,Matthews,Wesley Matthews,"Matthews, Wesley",W. Matthews,1986-10-14T00:00:00,Marquette,USA,Marquette/USA,6-5,220,10,9,Guard-Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,wesley_matthews,2009,2019,N,Y,Y,Undrafted,Undrafted,Undrafted
201601,Luc,Mbah a Moute,Luc Mbah a Moute,"Mbah a Moute, Luc",L. Mbah a Moute,1986-09-09T00:00:00,California-Los Angeles,Cameroon,UCLA/Cameroon,,,10,,,Inactive,0,,,,,luc_mbah a moute,2008,2018,N,Y,Y,2008,2,37
1628769,Tahjere,McCall,Tahjere McCall,"McCall, Tahjere",T. McCall,1994-08-17T00:00:00,Tennessee State,USA,Tennessee State/USA,6-5,190,1,6,Guard,Active,1610612737,Hawks,ATL,hawks,Atlanta,tahjere_mccall,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
1627775,Patrick,McCaw,Patrick McCaw,"McCaw, Patrick",P. McCaw,1995-10-25T00:00:00,UNLV,USA,Nevada-Las Vegas/USA,6-7,185,3,22,Forward,Active,1610612761,Raptors,TOR,raptors,Toronto,patrick_mccaw,2016,2019,Y,Y,Y,2016,2,38
203468,CJ,McCollum,CJ McCollum,"McCollum, CJ",C. McCollum,1991-09-19T00:00:00,Lehigh,USA,Lehigh/USA,6-3,190,6,3,Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,cj_mccollum,2013,2019,Y,Y,Y,2013,1,10
204456,T.J.,McConnell,T.J. McConnell,"McConnell, T.J.",T. McConnell,1992-03-25T00:00:00,Arizona,USA,Arizona/USA,6-2,190,4,9,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,t.j._mcconnell,2015,2019,N,Y,Y,Undrafted,Undrafted,Undrafted
203926,Doug,McDermott,Doug McDermott,"McDermott, Doug",D. McDermott,1992-01-03T00:00:00,Creighton,USA,Creighton/USA,6-8,225,5,20,Forward,Active,1610612754,Pacers,IND,pacers,Indiana,doug_mcdermott,2014,2019,N,Y,Y,2014,1,11
201580,JaVale,McGee,JaVale McGee,"McGee, JaVale",J. McGee,1988-01-19T00:00:00,Nevada-Reno,USA,Nevada-Reno/USA,7-0,270,11,7,Center,Active,1610612747,Lakers,LAL,lakers,Los Angeles,javale_mcgee,2008,2019,N,Y,Y,2008,1,18
203585,Rodney,McGruder,Rodney McGruder,"McGruder, Rodney",R. McGruder,1991-07-29T00:00:00,Kansas State,USA,Kansas State/USA,6-4,200,3,19,Guard,Active,1610612746,Clippers,LAC,clippers,LA,rodney_mcgruder,2016,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
1628035,Alfonzo,McKinnie,Alfonzo McKinnie,"McKinnie, Alfonzo",A. McKinnie,1992-09-17T00:00:00,Wisc.-Green Bay,USA,Wisc.-Green Bay/USA,6-8,215,2,28,Forward,Active,1610612744,Warriors,GSW,warriors,Golden State,alfonzo_mckinnie,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
203463,Ben,McLemore,Ben McLemore,"McLemore, Ben",B. McLemore,1993-02-11T00:00:00,Kansas,USA,Kansas/USA,6-5,195,6,16,Guard,Active,1610612745,Rockets,HOU,rockets,Houston,ben_mclemore,2013,2019,Y,Y,Y,2013,1,7
203895,Jordan,McRae,Jordan McRae,"McRae, Jordan",J. McRae,1991-03-28T00:00:00,Tennessee,USA,Tennessee/USA,6-5,179,3,52,Guard,Active,1610612764,Wizards,WAS,wizards,Washington,jordan_mcrae,2015,2019,Y,Y,Y,2014,2,58
201975,Jodie,Meeks,Jodie Meeks,"Meeks, Jodie",J. Meeks,1987-08-21T00:00:00,Kentucky,USA,Kentucky/USA,6-4,210,10,20,Guard,Active,1610612761,Raptors,TOR,raptors,Toronto,jodie_meeks,2009,2018,N,Y,Y,2009,2,41
1626257,Salah,Mejri,Salah Mejri,"Mejri, Salah",S. Mejri,1986-06-15T00:00:00, ,Tunisia,Tunisia/Tunisia,7-2,235,4,50,Center,Active,1610612742,Mavericks,DAL,mavericks,Dallas,salah_mejri,2015,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
1629001,De'Anthony,Melton,De'Anthony Melton,"Melton, De'Anthony",D. Melton,1998-05-28T00:00:00,USC,USA,Southern California/USA,6-4,200,1,0,Guard,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,deanthony_melton,2018,2019,Y,Y,Y,2018,2,46
1629002,Chimezie,Metu,Chimezie Metu,"Metu, Chimezie",C. Metu,1997-03-22T00:00:00,USC,USA,University of Southern California\USA/USA,6-10,225,1,7,Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,chimezie_metu,2018,2019,Y,Y,Y,2018,2,49
203114,Khris,Middleton,Khris Middleton,"Middleton, Khris",K. Middleton,1991-08-12T00:00:00,Texas A&M,USA,Texas A&M/USA,6-8,222,7,22,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,khris_middleton,2012,2019,Y,Y,Y,2012,2,39
101139,CJ,Miles,CJ Miles,"Miles, CJ",C. Miles,1987-03-18T00:00:00,No College,USA,"Skyline HS (Dallas, TX)USA/USA",6-6,220,14,34,Guard,Active,1610612764,Wizards,WAS,wizards,Washington,cj_miles,2005,2019,Y,Y,Y,2005,2,34
203121,Darius,Miller,Darius Miller,"Miller, Darius",D. Miller,1990-03-21T00:00:00,Kentucky,USA,Kentucky/USA,6-8,225,5,21,Forward,Active,1610612740,Pelicans,NOP,pelicans,New Orleans,darius_miller,2012,2019,Y,Y,Y,2012,2,46
1626259,Malcolm,Miller,Malcolm Miller,"Miller, Malcolm",M. Miller,1993-03-06T00:00:00,Holy Cross,USA,Holy Cross/USA,6-7,210,2,13,Guard-Forward,Active,1610612761,Raptors,TOR,raptors,Toronto,malcolm_miller,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
201988,Patty,Mills,Patty Mills,"Mills, Patty",P. Mills,1988-08-11T00:00:00,St. Mary's (CA),Australia,St. Mary's (CA)/Australia,6-0,180,10,8,Guard,Active,1610612759,Spurs,SAS,spurs,San Antonio,patty_mills,2009,2019,Y,Y,Y,2009,2,55
200794,Paul,Millsap,Paul Millsap,"Millsap, Paul",P. Millsap,1985-02-10T00:00:00,Louisiana Tech,USA,Louisiana TechUSA/USA,6-8,246,13,4,Forward,Active,1610612743,Nuggets,DEN,nuggets,Denver,paul_millsap,2006,2019,N,Y,Y,2006,2,47
1629003,Shake,Milton,Shake Milton,"Milton, Shake",S. Milton,1996-09-26T00:00:00,Southern Methodist,USA,Southern Methodist University/USA,6-6,207,1,18,Guard,Active,1610612755,76ers,PHI,sixers,Philadelphia,shake_milton,2018,2019,Y,Y,Y,2018,2,54
202703,Nikola,Mirotic,Nikola Mirotic,"Mirotic, Nikola",N. Mirotic,1991-02-11T00:00:00, ,Montenegro,Montenegro/Montenegro,6-10,250,5,41,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,nikola_mirotic,2014,2018,N,Y,Y,2011,1,23
1628378,Donovan,Mitchell,Donovan Mitchell,"Mitchell, Donovan",D. Mitchell,1996-09-07T00:00:00,Louisville,USA,Louisville/USA,6-3,215,2,45,Guard,Active,1610612762,Jazz,UTA,jazz,Utah,donovan_mitchell,2017,2019,N,Y,Y,2017,1,13
1628513,Naz,Mitrou-Long,Naz Mitrou-Long,"Mitrou-Long, Naz",N. Mitrou-Long,1993-08-03T00:00:00,Iowa State,Canada,Iowa State/Canada,6-4,218,2,15,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,naz_mitrou-long,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
1628370,Malik,Monk,Malik Monk,"Monk, Malik",M. Monk,1998-02-04T00:00:00,Kentucky,USA,Kentucky/USA,6-3,200,2,1,Guard,Active,1610612766,Hornets,CHA,hornets,Charlotte,malik_monk,2017,2019,Y,Y,Y,2017,1,11
202328,Greg,Monroe,Greg Monroe,"Monroe, Greg",G. Monroe,1990-06-04T00:00:00,Georgetown,USA,Georgetown/USA,6-11,265,9,55,Center,Active,1610612755,76ers,PHI,sixers,Philadelphia,greg_monroe,2010,2018,N,Y,Y,2010,1,7
1628500,Ben,Moore,Ben Moore,"Moore, Ben",B. Moore,1995-05-13T00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-8,220,2,26,Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,ben_moore,2017,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
202734,E'Twaun,Moore,E'Twaun Moore,"Moore, E'Twaun",E. Moore,1989-02-25T00:00:00,Purdue,USA,Purdue/USA,6-4,191,8,55,Guard,Active,1610612740,Pelicans,NOP,pelicans,New Orleans,e'twaun_moore,2011,2019,N,Y,Y,2011,2,55
203961,Eric,Moreland,Eric Moreland,"Moreland, Eric",E. Moreland,1991-12-24T00:00:00,Oregon State,USA,Oregon State/USA,6-10,240,4,25,Forward-Center,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,eric_moreland,2014,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
1628537,Jaylen,Morris,Jaylen Morris,"Morris, Jaylen",J. Morris,1995-09-19T00:00:00,Molloy,USA,Molloy/USA,,,1,,,Inactive,0,,,,,jaylen_morris,2017,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted
202694,Marcus,Morris,Marcus Morris,"Morris, Marcus",M. Morris,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,6-9,235,8,13,Forward,Active,1610612752,Knicks,NYK,knicks,New York,marcus_morris,2011,2019,Y,Y,Y,2011,1,14
202693,Markieff,Morris,Markieff Morris,"Morris, Markieff",M. Morris,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,6-10,245,8,8,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,markieff_morris,2011,2019,N,Y,Y,2011,1,13
1628420,Monte,Morris,Monte Morris,"Morris, Monte",M. Morris,1995-06-27T00:00:00,Iowa State,USA,Iowa State/USA,6-3,175,2,11,Guard,Active,1610612743,Nuggets,DEN,nuggets,Denver,monte_morris,2017,2019,Y,Y,Y,2017,2,51
202700,Donatas,Motiejunas,Donatas Motiejunas,"Motiejunas, Donatas",D. Motiejunas,1990-09-20T00:00:00,Lithuania,Lithuania,"Kaunas, Lithuania/Lithuania",7-0,220,6,28,Forward-Center,Active,1610612745,Rockets,HOU,rockets,Houston,donatas_motiejunas,2012,2018,Y,Y,Y,2011,1,20
1628405,Johnathan,Motley,Johnathan Motley,"Motley, Johnathan",J. Motley,1995-05-04T00:00:00,Baylor,USA,Baylor/USA,6-10,230,2,15,Forward,Active,1610612746,Clippers,LAC,clippers,LA,johnathan_motley,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted
202389,Timofey,Mozgov,Timofey Mozgov,"Mozgov, Timofey",T. Mozgov,1986-07-16T00:00:00, ,Russia,Khimki Moscow/Russia,7-1,275,9,21,Center,Active,1610612753,Magic,ORL,magic,Orlando,timofey_mozgov,2010,2018,N,Y,Y,Undrafted,Undrafted,Undrafted
1626144,Emmanuel,Mudiay,Emmanuel Mudiay,"Mudiay, Emmanuel",E. Mudiay,1996-03-05T00:00:00, ,Democratic Republic of the Congo,Guangdong/DRC,6-5,200,4,8,Guard,Active,1610612762,Jazz,UTA,jazz,Utah,emmanuel_mudiay,2015,2019,N,Y,Y,2015,1,7
1627750,Jamal,Murray,Jamal Murray,"Murray, Jamal",J. Murray,1997-02-23T00:00:00,Kentucky,Canada,Kentucky/Canada,6-4,207,3,27,Guard,Active,1610612743,Nuggets,DEN,nuggets,Denver,jamal_murray,2016,2019,N,Y,Y,2016,1,7
1629058,Dzanan,Musa,Dzanan Musa,"Musa, Dzanan",D. Musa,1999-05-08T00:00:00, ,Bosnia and Herzegovina,Bosnia and Herzegovina/Bosnia and Herzegovina,6-9,217,1,13,Guard-Forward,Active,1610612751,Nets,BKN,nets,Brooklyn,dzanan_musa,2018,2019,Y,Y,Y,2018,1,29
203488,Mike,Muscala,Mike Muscala,"Muscala, Mike",M. Muscala,1991-07-01T00:00:00,Bucknell,USA,Bucknell/USA,6-11,240,6,33,Forward-Center,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,mike_muscala,2013,2019,Y,Y,Y,2013,2,44
1629004,Svi,Mykhailiuk,Svi Mykhailiuk,"Mykhailiuk, Svi",S. Mykhailiuk,1997-06-10T00:00:00,Kansas,Ukraine,University of Kansas/Ukraine,6-8,205,1,19,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,sviatoslav_mykhailiuk,2018,2019,Y,Y,Y,2018,2,47
1627846,Abdel,Nader,Abdel Nader,"Nader, Abdel",A. Nader,1993-09-25T00:00:00,Iowa State,Egypt,Egypt/Egypt,6-6,225,2,11,Forward,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,abdel_nader,2017,2019,Y,Y,Y,2016,2,58
1626204,Larry,Nance Jr.,Larry Nance Jr.,"Nance Jr., Larry",L. Nance Jr.,1993-01-01T00:00:00,Wyoming,USA,Wyoming/USA,6-9,230,4,22,Forward,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,larry_nance jr.,2015,2019,N,Y,Y,2015,1,27
203894,Shabazz,Napier,Shabazz Napier,"Napier, Shabazz",S. Napier,1991-07-14T00:00:00,Connecticut,USA,Connecticut/USA,6-1,180,5,13,Guard,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,shabazz_napier,2014,2019,Y,Y,Y,2014,1,24
